,links,names,ratings,price for one,cuisine
123,https://www.zomato.com/visakhapatnam/foodies-dine-dwaraka-nagar-vizag/order,Foodies Dine,4.2,₹500 for one,"Biryani, North Indian, Chinese, Mughlai, Seafood, Ice Cream, Shake"
124,https://www.zomato.com/visakhapatnam/behrouz-biryani-dwaraka-nagar-vizag/order,Behrouz Biryani,4.1,₹500 for one,"Biryani, Kebab, Hyderabadi, Lucknowi"
125,https://www.zomato.com/visakhapatnam/waltair-kitchen-pl-grand-waltair-uplands-vizag/order,Waltair Kitchen - PL Grand,3.8,₹500 for one,"North Indian, Chinese, Continental, South Indian, Mughlai, Italian, Desserts, Beverages"
126,https://www.zomato.com/visakhapatnam/sri-chiru-food-court-akkayyapalem-vizag/order,Sri Chiru Food Court,3.2,₹500 for one,"Chinese, Sichuan"
127,https://www.zomato.com/visakhapatnam/v-s-k-olive-seethammadhara-vizag/order,V.S.K Olive,3.6,₹500 for one,"Chinese, Rolls"
128,https://www.zomato.com/visakhapatnam/plan-b-mvp-colony-vizag/order,Plan B,4.1,₹500 for one,"Chinese, Street Food, Fast Food, Pizza, Burger, Momos, Continental, Shake"
129,https://www.zomato.com/visakhapatnam/masters-biryani-1-maddilapalem-vizag/order,Masters Biryani,4.1,₹200 for one,"Biryani, North Indian, Chinese"
130,https://www.zomato.com/visakhapatnam/ayivs-kitchen-mvp-colony-vizag/order,Ayivs Kitchen,4.0,₹200 for one,"North Indian, Biryani, Chinese"
131,https://www.zomato.com/visakhapatnam/elegant-hotel-ram-nagar-vizag/order,Elegant Hotel,4.2,₹200 for one,"North Indian, South Indian, Chinese, Mughlai, Kebab, Biryani, Desserts, Beverages"
132,https://www.zomato.com/visakhapatnam/taco-bell-dwaraka-nagar-vizag/order,Taco Bell,3.6,₹200 for one,Mexican
133,https://www.zomato.com/visakhapatnam/the-lassi-shop-mvp-colony-vizag/order,The Lassi Shop,3.8,₹200 for one,"Beverages, Desserts"
134,https://www.zomato.com/visakhapatnam/varuns-pulka-kitchen-dwaraka-nagar-vizag/order,Varun's Pulka Kitchen,4.2,₹200 for one,"North Indian, Chinese"
135,https://www.zomato.com/visakhapatnam/shahasya-foods-dondaparithy-vizag/order,Shahasya Foods,4.0,₹200 for one,"North Indian, Chinese, Street Food, Seafood, Biryani, Mughlai"
136,https://www.zomato.com/visakhapatnam/the-invitation-365-siripuram-vizag/order,The Invitation 365,3.8,₹200 for one,"North Indian, Mughlai, Seafood, Chinese, Biryani, Fast Food, Desserts, Beverages"
137,https://www.zomato.com/visakhapatnam/masaledaar-desi-rasoi-dwaraka-nagar-vizag/order,Masaledaar Desi Rasoi,4.1,₹200 for one,"North Indian, Chinese, Sichuan, Fast Food, Desserts, Beverages"
138,https://www.zomato.com/visakhapatnam/the-thickshake-factory-madhavadhara-vizag/order,The ThickShake Factory,3.7,₹200 for one,"Beverages, Shake"
139,https://www.zomato.com/visakhapatnam/ovenfresh-cakes-and-desserts-dwaraka-nagar-vizag/order,Ovenfresh Cakes and Desserts,4.3,₹200 for one,"Bakery, Desserts, Ice Cream, Mithai, Beverages"
140,https://www.zomato.com/visakhapatnam/london-restaurant-balayya-sastri-layout-vizag/order,London Restaurant,New,₹200 for one,"Chinese, Biryani"
141,https://www.zomato.com/visakhapatnam/oven-story-pizza-standout-toppings-dwaraka-nagar-vizag/order,Oven Story Pizza - Standout Toppings,4.2,₹300 for one,"Pizza, Fast Food"
142,https://www.zomato.com/visakhapatnam/mayabazar-restaurant-allipuram-vizag/order,Mayabazar Restaurant,4.1,₹300 for one,"South Indian, Biryani, Chinese, Juices"
143,https://www.zomato.com/visakhapatnam/rasa-hotel-vivana-siripuram-vizag/order,Rasa - Hotel Vivana,4.2,₹300 for one,"Chinese, North Indian, Continental, South Indian, Biryani, Kebab, Desserts"
144,https://www.zomato.com/visakhapatnam/home-food-co-bakery-mvp-colony-vizag/order,Home Food Co Bakery,3.8,₹300 for one,"Bakery, Desserts"
145,https://www.zomato.com/visakhapatnam/the-foodwala-com-ram-nagar-vizag/order,The Foodwala.Com,4.2,₹300 for one,Biryani
146,https://www.zomato.com/visakhapatnam/gismat-arabic-restaurant-lawsons-bay-vizag/order,Gismat Arabic Restaurant,3.6,₹300 for one,"Arabian, Mandi"
147,https://www.zomato.com/visakhapatnam/hotel-rajasthan-palace-2-allipuram-vizag/order,Hotel Rajasthan Palace,3.5,₹300 for one,"Rajasthani, North Indian, South Indian, Gujarati, Bengali"
148,https://www.zomato.com/visakhapatnam/second-innings-from-mr-little-idli-lawsons-bay-vizag/order,Second Innings From Mr. Little Idli,4.0,₹300 for one,South Indian
149,https://www.zomato.com/visakhapatnam/vantalakka-biriyani-asilmetta-vizag/order,Vantalakka Biriyani,3.9,₹300 for one,"Street Food, Shake, Beverages"
150,https://www.zomato.com/visakhapatnam/hotel-ambicas-jewel-maddilapalem-vizag/order,Hotel Ambicas Jewel,3.9,₹300 for one,"North Indian, Biryani"
151,https://www.zomato.com/visakhapatnam/cakes-heaven-dondaparithy-vizag/order,Cakes Heaven,3.7,₹300 for one,Desserts
152,https://www.zomato.com/visakhapatnam/arabian-shawarma-sagar-nagar-vizag/order,Arabian Shawarma,4.0,₹300 for one,"Rolls, Fast Food"
153,https://www.zomato.com/visakhapatnam/vaishali-hotel-meghalaya-asilmetta-vizag/order,Vaishali - Hotel Meghalaya,4.0,₹150 for one,"South Indian, North Indian, Chinese, Desserts, Beverages, Shake"
154,https://www.zomato.com/visakhapatnam/the-burger-company-mvp-colony-vizag/order,The Burger Company,3.6,₹150 for one,"Burger, Fast Food, Desserts, Shake, Beverages"
155,https://www.zomato.com/visakhapatnam/sri-sai-nellore-vari-mess-1-jagadamba-junction-vizag/order,Sri Sai Nellore Vari Mess,4.0,₹150 for one,Andhra
156,https://www.zomato.com/visakhapatnam/blazed-pizza-lawsons-bay-vizag/order,Blazed Pizza,3.5,₹150 for one,"Pizza, Beverages"
157,https://www.zomato.com/visakhapatnam/arabian-shawarma-mvp-colony-vizag/order,Arabian Shawarma,4.0,₹150 for one,Shawarma
158,https://www.zomato.com/visakhapatnam/v-hotel-olive-dwaraka-nagar-vizag/order,V Hotel Olive,4.2,₹150 for one,"South Indian, North Indian, Chinese, Thai, Seafood, Biryani, Desserts, Beverages"
159,https://www.zomato.com/visakhapatnam/cool-cakes-dwaraka-nagar-vizag/order,Cool Cakes,3.7,₹150 for one,Bakery
160,https://www.zomato.com/visakhapatnam/samosa-singh-dondaparithy-vizag/order,Samosa Singh,3.5,₹150 for one,Street Food
161,https://www.zomato.com/visakhapatnam/crazy-biryani-seethammadhara-vizag/order,Crazy Biryani,3.5,₹150 for one,"Biryani, Chinese, North Indian"
162,https://www.zomato.com/visakhapatnam/astas-desi-darbar-madhavadhara-vizag/order,Asta's Desi Darbar,3.7,₹150 for one,"BBQ, North Indian, Chinese, Biryani, Mughlai, Ice Cream, Beverages"
163,https://www.zomato.com/visakhapatnam/barkaas-arabic-restaurant-dwaraka-nagar-vizag/order,Barkaas Arabic Restaurant,4.0,₹150 for one,"Arabian, North Indian, Biryani, Kebab, Mandi, Desserts, Beverages"
164,https://www.zomato.com/visakhapatnam/cabritoz-arabic-shawarma-maharani-peta-vizag/order,Cabritoz Arabic Shawarma,4.2,₹150 for one,Shawarma
165,https://www.zomato.com/visakhapatnam/the-good-bowl-dwaraka-nagar-vizag/order,The Good Bowl,3.8,₹200 for one,"North Indian, Pasta, Italian"
166,https://www.zomato.com/visakhapatnam/gautam-restaurant-sweets-jagadamba-junction-vizag/order,Gautam Restaurant & Sweets,3.7,₹200 for one,"South Indian, North Indian, Mithai, Chinese, Street Food"
167,https://www.zomato.com/visakhapatnam/royal-berry-and-royal-cream-shakes-sagar-nagar-vizag/order,Royal Berry And Royal Cream Shakes,4.0,₹200 for one,"Shake, Beverages, Ice Cream"
168,https://www.zomato.com/visakhapatnam/alpha-restaurant-mvp-colony-vizag/order,Alpha Restaurant,3.4,₹200 for one,"South Indian, Biryani"
169,https://www.zomato.com/visakhapatnam/the-port-hotel-allipuram-vizag/order,The Port Hotel,4.1,₹200 for one,"North Indian, Chinese, Biryani"
170,https://www.zomato.com/visakhapatnam/the-spicy-biryani-balayya-sastri-layout-vizag/order,The Spicy Biryani,3.3,₹200 for one,"Biryani, Chinese"
171,https://www.zomato.com/visakhapatnam/guma-gumalu-currys-meals-biryani-akkayyapalem-vizag/order,Guma Gumalu Curry's Meals & Biryani,3.2,₹200 for one,"Hyderabadi, Biryani, Andhra"
172,https://www.zomato.com/visakhapatnam/peoples-kitchen-lawsons-bay-vizag/order,People's Kitchen,4.1,₹200 for one,"South Indian, North Indian, Chinese, Mughlai"
173,https://www.zomato.com/visakhapatnam/shawarma-corner-mvp-colony-vizag/order,Shawarma Corner,4.3,₹200 for one,"Shawarma, Fast Food"
174,https://www.zomato.com/visakhapatnam/madstreet-delights-dwaraka-nagar-vizag/order,Madstreet Delights,4.4,₹200 for one,"Desserts, Beverages, Ice Cream"
175,https://www.zomato.com/visakhapatnam/firangi-bake-dwaraka-nagar-vizag/order,Firangi Bake,4.1,₹200 for one,"Italian, Mexican"
176,https://www.zomato.com/visakhapatnam/rohhotel-dwaraka-nagar-vizag/order,Rohhotel,3.9,₹200 for one,"North Indian, Chinese, Biryani"
177,https://www.zomato.com/visakhapatnam/naidu-gari-bhimavaram-kitchen-dondaparithy-vizag/order,Naidu Gari Bhimavaram Kitchen,4.1,₹300 for one,"Biryani, Chinese, Andhra"
178,https://www.zomato.com/visakhapatnam/drunken-monkey-1-asilmetta-vizag/order,Drunken Monkey,3.5,₹300 for one,"Beverages, Juices, Shake, Coffee, Healthy Food, Sandwich, Mexican, Wraps"
179,https://www.zomato.com/visakhapatnam/chefs-village-by-cuisine-voyage-balayya-sastri-layout-vizag/order,Chefs Village By Cuisine Voyage,3.8,₹300 for one,"Italian, Fast Food, Sandwich"
180,https://www.zomato.com/visakhapatnam/new-mumbai-punjabi-dhabha-allipuram-vizag/order,New Mumbai Punjabi Dhabha,3.9,₹300 for one,North Indian
181,https://www.zomato.com/visakhapatnam/vijayawadas-raju-gari-ruchulu-dwaraka-nagar-vizag/order,Vijayawada's Raju Gari Ruchulu,4.3,₹300 for one,"Chinese, South Indian, Mughlai, Biryani, North Indian, Seafood"
182,https://www.zomato.com/visakhapatnam/creme-castle-1-balayya-sastri-layout-vizag/order,Creme Castle,4.0,₹300 for one,"Ice Cream, Desserts"
183,https://www.zomato.com/visakhapatnam/sri-kakateeya-mess-dwaraka-nagar-vizag/order,Sri Kakateeya Mess,4.2,₹300 for one,"South Indian, Biryani, Chinese"
184,https://www.zomato.com/visakhapatnam/eat-more-bbq-allipuram-vizag/order,Eat More BBQ,3.3,₹300 for one,"BBQ, Seafood, North Indian, Mughlai, Chinese"
185,https://www.zomato.com/visakhapatnam/open-house-hotel-royal-fort-ram-nagar-vizag/order,Open House - Hotel Royal Fort,4.1,₹300 for one,"North Indian, Biryani, Chinese, Continental"
186,https://www.zomato.com/olive-grill-food-truck/order,Olive Grill,4.0,₹300 for one,"Chinese, North Indian, Sichuan"
187,https://www.zomato.com/visakhapatnam/taste-well-frankies-maharani-peta-vizag/order,Taste Well Frankies,3.8,₹300 for one,"Rolls, Pizza, Fast Food, Biryani, North Indian, Chinese, Shake"
188,https://www.zomato.com/visakhapatnam/kolkata-famous-egg-rolls-madhavadhara-vizag/order,Kolkata Famous Egg Rolls,4.1,₹300 for one,"Rolls, Momos, Kebab, Fast Food"
189,https://www.zomato.com/visakhapatnam/mantris-hotel-asilmetta-vizag/order,Mantris Hotel,4.0,₹300 for one,"South Indian, North Indian, Chinese, Continental, Salad, Biryani, Desserts, Beverages"
190,https://www.zomato.com/visakhapatnam/kebablicious-kirlampudi-layout-vizag/order,Kebablicious,4.0,₹300 for one,"Kebab, Momos"
191,https://www.zomato.com/visakhapatnam/star-jingle-bells-sagar-nagar-vizag/order,Star Jingle Bells,3.6,₹300 for one,"North Indian, Chinese, Biryani, Sichuan"
192,https://www.zomato.com/visakhapatnam/the-antique-kitchen-dondaparithy-vizag/order,The Antique Kitchen,4.3,₹300 for one,"North Indian, Chinese, Italian, Burger, Seafood, Shake, Beverages"
193,https://www.zomato.com/visakhapatnam/cabritoz-maharani-peta-vizag/order,Cabritoz,4.0,₹300 for one,"Mandi, Chinese, North Indian"
194,https://www.zomato.com/visakhapatnam/raj-makkne-1-vishalaksmi-nagar-vizag/order,Raj Makkne,3.4,₹300 for one,"Andhra, Chinese, North Indian, Biryani, Shawarma, Mandi, Desserts, Beverages"
195,https://www.zomato.com/visakhapatnam/the-chick-nation-lawsons-bay-vizag/order,The Chick Nation,4.0,₹300 for one,"Pizza, Burger, Sandwich, Fast Food, Shake"
196,https://www.zomato.com/visakhapatnam/the-biryani-life-dwaraka-nagar-vizag/order,The Biryani Life,3.3,₹300 for one,"Biryani, Kebab, North Indian"
197,https://www.zomato.com/visakhapatnam/senorita-restaurant-cafe-maddilapalem-vizag/order,Senorita Restaurant & Cafe,3.9,₹300 for one,"Chinese, Biryani, North Indian, Sichuan"
198,https://www.zomato.com/visakhapatnam/naidu-gari-kunda-biryani-allipuram-vizag/order,Naidu Gari Kunda Biryani,3.7,₹300 for one,"Biryani, Chinese, North Indian, Seafood, Andhra"
199,https://www.zomato.com/visakhapatnam/xpress-bucket-biryani-dwaraka-nagar-vizag/order,Xpress Bucket Biryani,3.2,₹300 for one,"Biryani, Street Food"
200,https://www.zomato.com/visakhapatnam/udipis-upahar-mvp-colony-vizag/order,Udipi's Upahar,New,₹300 for one,"South Indian, North Indian, Chinese, Sandwich, Street Food, Mithai, Ice Cream, Beverages"
201,https://www.zomato.com/visakhapatnam/grameen-kulfi-maddilapalem-vizag/order,Grameen Kulfi,4.5,₹100 for one,"Ice Cream, Desserts"
202,https://www.zomato.com/visakhapatnam/beuno-madhavadhara-vizag/order,Beuno,4.0,₹100 for one,"Pizza, Sandwich, Pasta, Shawarma, Kebab, Fast Food, Desserts, Beverages"
203,https://www.zomato.com/visakhapatnam/lazeez-pista-haleem-point-allipuram-vizag/order,Lazeez Pista Haleem Point,3.4,₹100 for one,"Biryani, North Indian, Desserts"
204,https://www.zomato.com/visakhapatnam/ganapati-restaurant-allipuram-vizag/order,Ganapati Restaurant,3.6,₹100 for one,"North Indian, Rajasthani, South Indian, Chinese, Beverages"
205,https://www.zomato.com/visakhapatnam/imperial-spice-mvp-colony-vizag/order,Imperial Spice,4.0,₹100 for one,"North Indian, Chinese, Mughlai, Seafood, Biryani"
206,https://www.zomato.com/visakhapatnam/creme-berry-balayya-sastri-layout-vizag/order,Creme Berry,4.2,₹100 for one,"Ice Cream, Desserts, Shake"
207,https://www.zomato.com/visakhapatnam/momo-zone-the-momo-company-seethammadhara-vizag/order,Momo Zone - The Momo Company,4.2,₹100 for one,"Momos, Tibetan, Chinese"
208,https://www.zomato.com/visakhapatnam/dwaraka-food-court-1-dwaraka-nagar-vizag/order,Dwaraka Food Court,3.6,₹100 for one,"North Indian, Chinese, Biryani, Fast Food, Rolls, Seafood"
209,https://www.zomato.com/visakhapatnam/happyoi-vishalaksmi-nagar-vizag/order,Happyoi,4.0,₹100 for one,"Cafe, Fast Food, Sandwich, Burger, Pizza, Pasta, Chinese, Beverages"
210,https://www.zomato.com/visakhapatnam/upland-bistro-waltair-uplands-vizag/order,Upland Bistro,4.2,₹100 for one,"Continental, Mediterranean, Mexican, Italian, French, Desserts, Beverages, Pizza"
211,https://www.zomato.com/visakhapatnam/hello-vizag-restaurant-dwaraka-nagar-vizag/order,Hello Vizag Restaurant,3.5,₹100 for one,"North Indian, Mughlai, Chinese, Seafood, Shawarma, Biryani, Rolls, Momos"
212,https://www.zomato.com/visakhapatnam/just-bake-siripuram-vizag/order,Just Bake,3.7,₹100 for one,"Bakery, Desserts"
213,https://www.zomato.com/visakhapatnam/jowos-the-zone-of-momos-maddilapalem-vizag/order,Jowos -The Zone Of Momos,New,₹100 for one,Momos
214,https://www.zomato.com/visakhapatnam/made-by-mom-mvp-colony-vizag/order,Made By Mom,3.6,₹100 for one,South Indian
215,https://www.zomato.com/visakhapatnam/baskin-robbins-ice-cream-desserts-sriharipuram-vizag/order,Baskin Robbins - Ice Cream Desserts,4.3,₹100 for one,"Ice Cream, Desserts, Beverages"
216,https://www.zomato.com/visakhapatnam/wok-republic-asilmetta-vizag/order,Wok Republic,3.7,₹100 for one,"Sandwich, Chinese, Thai, Fast Food, Sichuan"
217,https://www.zomato.com/visakhapatnam/sri-sai-jayanth-fast-foods-jagadamba-junction-vizag/order,Sri Sai Jayanth Fast Foods,3.5,₹100 for one,"Chinese, Biryani, Rolls"
218,https://www.zomato.com/visakhapatnam/makers-of-milkshakes-1-lawsons-bay-vizag/order,Makers Of Milkshakes,3.7,₹100 for one,"Beverages, Shake, Waffle, Ice Cream"
219,https://www.zomato.com/visakhapatnam/hotel-lorven-arilova-vizag/order,Hotel Lorven,4.0,₹100 for one,"South Indian, North Indian, Biryani"
220,https://www.zomato.com/visakhapatnam/sampath-biryani-mvp-colony-vizag/order,Sampath Biryani,3.4,₹100 for one,"Biryani, South Indian, Mughlai"
221,https://www.zomato.com/visakhapatnam/heritage-asilmetta-vizag/order,Heritage,4.2,₹100 for one,"South Indian, Chinese, North Indian, Desserts, Beverages"
222,https://www.zomato.com/visakhapatnam/veg-daawat-by-behrouz-dwaraka-nagar-vizag/order,Veg Daawat By Behrouz,3.7,₹100 for one,"Biryani, Mughlai, North Indian"
223,https://www.zomato.com/visakhapatnam/burgerito-dwaraka-nagar-vizag/order,Burgerito,4.1,₹100 for one,"Beverages, Wraps, Burger, Salad"
224,https://www.zomato.com/visakhapatnam/platform-65-waltair-uplands-vizag/order,Platform 65,3.4,₹100 for one,"South Indian, North Indian, Chinese, Biryani, Sichuan, Desserts, Beverages"
225,https://www.zomato.com/visakhapatnam/dish-delice-pizza-arilova-vizag/order,Dish Delice Pizza,4.4,₹300 for one,"Pizza, Fast Food"
226,https://www.zomato.com/visakhapatnam/wrap-it-dondaparithy-vizag/order,Wrap It,4.1,₹300 for one,Wraps
227,https://www.zomato.com/visakhapatnam/delhi-diner-hotel-rockdale-ram-nagar-vizag/order,Delhi Diner - Hotel Rockdale,4.0,₹300 for one,"North Indian, South Indian, Chinese, Italian, Salad, Fast Food, Desserts, Beverages"
228,https://www.zomato.com/visakhapatnam/sweet-truth-cake-and-desserts-dwaraka-nagar-vizag/order,Sweet Truth - Cake and Desserts,4.1,₹300 for one,"Desserts, Bakery, Ice Cream"
229,https://www.zomato.com/visakhapatnam/hangout-biryani-mvp-colony-vizag/order,Hangout Biryani,4.4,₹300 for one,"North Indian, Biryani, Chinese"
230,https://www.zomato.com/visakhapatnam/spice-affair-ram-nagar-vizag/order,Spice Affair,3.5,₹300 for one,"South Indian, Chinese, North Indian, Kebab, Biryani, Ice Cream, Desserts"
231,https://www.zomato.com/visakhapatnam/baes-cappuccino-balayya-sastri-layout-vizag/order,Bae's Cappuccino,4.0,₹300 for one,"Cafe, Chinese, Sandwich, Continental, Bakery, Pizza, Burger, Beverages"
232,https://www.zomato.com/visakhapatnam/budapest-a-bake-inn-seethammadhara-vizag/order,Budapest A Bake Inn,3.9,₹300 for one,"Fast Food, Waffle, Pancake, Ice Cream, Desserts, Shake, Coffee, Beverages"
233,https://www.zomato.com/visakhapatnam/venna-muddha-parlour-milk-products-seethammadhara-vizag/order,Venna Muddha Parlour & Milk Products,4.4,₹300 for one,South Indian
234,https://www.zomato.com/visakhapatnam/khana-khazana-balayya-sastri-layout-vizag/order,Khana Khazana,3.2,₹300 for one,"Biryani, Chinese, Seafood"
235,https://www.zomato.com/visakhapatnam/dessertino-siripuram-vizag/order,Dessertino,4.2,₹300 for one,"Desserts, Shake"
236,https://www.zomato.com/visakhapatnam/cheesecakes-by-cakezone-dondaparithy-vizag/order,Cheesecakes by CakeZone,4.0,₹300 for one,"Bakery, Desserts"
237,https://www.zomato.com/visakhapatnam/ak-parlour-jagadamba-junction-vizag/order,AK Parlour,-,₹150 for one,Biryani
238,https://www.zomato.com/visakhapatnam/express-by-abs-dwaraka-nagar-vizag/order,Express By ABs,4.1,₹150 for one,"Biryani, BBQ, Kebab, North Indian, Desserts"
239,https://www.zomato.com/visakhapatnam/kunafa-kirlampudi-layout-vizag/order,Kunafa,4.1,₹150 for one,Desserts
240,https://www.zomato.com/visakhapatnam/giani-ice-cream-maddilapalem-vizag/order,Giani Ice Cream,4.4,₹150 for one,"Ice Cream, Beverages, Desserts, Shake"
241,https://www.zomato.com/visakhapatnam/chandramma-vantillu-mvp-colony-vizag/order,Chandramma Vantillu,4.2,₹150 for one,"Biryani, Andhra"
242,https://www.zomato.com/visakhapatnam/cafe-coffee-day-4-maharani-peta-vizag/order,Cafe Coffee Day,4.1,₹150 for one,"Cafe, Coffee, Tea, Fast Food, Sandwich, Desserts, Shake, Beverages"
243,https://www.zomato.com/visakhapatnam/tea-time-venkojipalem-vizag/order,Tea Time,4.2,₹150 for one,"Tea, Beverages"
244,https://www.zomato.com/visakhapatnam/akshaya-restaurant-dondaparithy-vizag/order,Akshaya Restaurant,3.6,₹150 for one,"Biryani, Mughlai, Chinese, Seafood"
245,https://www.zomato.com/visakhapatnam/the-dessert-zone-seethammadhara-vizag/order,The Dessert Zone,3.8,₹150 for one,"Desserts, Ice Cream, Bakery, Shake, Beverages"
246,https://www.zomato.com/visakhapatnam/paratha-express-allipuram-vizag/order,Paratha Express,3.2,₹150 for one,"North Indian, Fast Food"
247,https://www.zomato.com/visakhapatnam/ssm-pan-mahal-lawsons-bay-vizag/order,SSM Pan Mahal,4.6,₹150 for one,Paan
248,https://www.zomato.com/visakhapatnam/mandi-palace-maddilapalem-vizag/order,Mandi Palace,3.5,₹150 for one,"Mandi, Fast Food"
249,https://www.zomato.com/visakhapatnam/tequila-mockingbird-dwaraka-nagar-vizag/order,Tequila Mockingbird,3.9,₹250 for one,"North Indian, Chinese, Street Food, Seafood, Biryani"
250,https://www.zomato.com/visakhapatnam/naidu-gari-military-hotel-mvp-colony-vizag/order,Naidu Gari Military Hotel,3.4,₹250 for one,"Biryani, Chinese, North Indian, Beverages"
251,https://www.zomato.com/visakhapatnam/kadapa-dosa-house-siripuram-vizag/order,Kadapa Dosa House,New,₹250 for one,South Indian
252,https://www.zomato.com/visakhapatnam/tummy-khush-waltair-uplands-vizag/order,Tummy Khush,4.0,₹250 for one,"Sandwich, Rolls, Fast Food, Chinese, Biryani, Shake, Beverages"
253,https://www.zomato.com/visakhapatnam/sams-griddle-1-siripuram-vizag/order,Sam's Griddle,3.5,₹250 for one,"North Indian, Mexican, Italian, Continental, Asian, Biryani"
254,https://www.zomato.com/visakhapatnam/sdn-garage-kitchen-restaurant-kancharapalem-vizag/order,SDN Garage Kitchen Restaurant,4.0,₹250 for one,"North Indian, Chinese, South Indian, Seafood, Biryani, Beverages"
255,https://www.zomato.com/visakhapatnam/pure-veg-meals-by-lunchbox-dwaraka-nagar-vizag/order,Pure Veg Meals By LunchBox,3.9,₹250 for one,North Indian
256,https://www.zomato.com/visakhapatnam/amritsar-haveli-ram-nagar-vizag/order,Amritsar Haveli,4.1,₹250 for one,"North Indian, Chinese, Desserts, Beverages"
257,https://www.zomato.com/visakhapatnam/the-belgian-waffle-store-sagar-nagar-vizag/order,The Belgian Waffle Store,3.7,₹250 for one,Waffle
258,https://www.zomato.com/visakhapatnam/tasty-noodles-point-mvp-colony-vizag/order,Tasty Noodles Point,3.7,₹250 for one,"Chinese, Sichuan, Rolls, Street Food"
259,https://www.zomato.com/visakhapatnam/panorama-ambica-sea-green-kirlampudi-layout-vizag/order,Panorama - Ambica Sea Green,4.3,₹250 for one,"Continental, South Indian, North Indian, Chinese, Biryani, Salad, Desserts, Beverages"
260,https://www.zomato.com/visakhapatnam/faasos-signature-wraps-and-rolls-dwaraka-nagar-vizag/order,Faasos Signature Wraps and Rolls,4.2,₹250 for one,"Rolls, Wraps, Fast Food"
261,https://www.zomato.com/visakhapatnam/the-chicken-stories-ram-nagar-vizag/order,The Chicken Stories,New,₹200 for one,"Chinese, Fast Food, Sandwich, Burger, Pizza, Wraps, Beverages"
262,https://www.zomato.com/visakhapatnam/hotel-dakshin-parcels-siripuram-vizag/order,Hotel Dakshin Parcels,3.9,₹150 for one,"Andhra, North Indian, Mughlai, Chinese, Seafood, Biryani"
263,https://www.zomato.com/visakhapatnam/gurgaon-rasoi-3-allipuram-vizag/order,Gurgaon Rasoi,3.6,₹40 for one,"North Indian, Fast Food"
264,https://www.zomato.com/visakhapatnam/star-mehfil-madhavadhara-vizag/order,Star Mehfil,New,₹500 for one,"Biryani, North Indian, Mughlai, Seafood, Chinese, Kebab, Sichuan, Desserts"
265,https://www.zomato.com/visakhapatnam/desi-tadka-dondaparithy-vizag/order,Desi Tadka,3.6,₹200 for one,"North Indian, Biryani, Chinese, Seafood"
266,https://www.zomato.com/visakhapatnam/kaati-zone-rolls-and-wraps-seethammadhara-vizag/order,Kaati Zone Rolls and Wraps,4.0,₹150 for one,"Rolls, Wraps, Fast Food, Desserts, Shake"
267,https://www.zomato.com/visakhapatnam/precious-pizza-balayya-sastri-layout-vizag/order,Precious Pizza,3.1,₹150 for one,"Pizza, Burger, Pasta"
268,https://www.zomato.com/visakhapatnam/babji-noodles-point-lawsons-bay-vizag/order,Babji Noodles Point,4.1,₹200 for one,"Chinese, Rolls, Kebab, Biryani, Street Food"
269,https://www.zomato.com/visakhapatnam/zaykaa-haleem-siripuram-vizag/order,Zaykaa Haleem,3.9,₹150 for one,"Biryani, Hyderabadi"
270,https://www.zomato.com/visakhapatnam/craving-chinna-waltair-vizag/order,Craving,4.4,₹200 for one,Desserts
271,https://www.zomato.com/visakhapatnam/v-r-kitchens-arilova-vizag/order,V R Kitchen's,3.0,₹300 for one,"Pizza, Chinese, Biryani, North Indian"
272,https://www.zomato.com/visakhapatnam/beach-house-vishalaksmi-nagar-vizag/order,Beach House,3.9,₹400 for one,"South Indian, Fast Food, Chinese, Bar Food"
273,https://www.zomato.com/visakhapatnam/fruit-age-dondaparithy-vizag/order,Fruit Age,4.2,₹150 for one,Juices
274,https://www.zomato.com/visakhapatnam/coffee-and-kitchen-balayya-sastri-layout-vizag/order,Coffee And Kitchen,4.0,₹150 for one,"Beverages, Coffee, Shake, Chinese, Biryani, Fast Food"
275,https://www.zomato.com/visakhapatnam/slurpy-shakes-seethammadhara-vizag/order,Slurpy Shakes,3.1,₹150 for one,"Shake, Ice Cream, Desserts"
276,https://www.zomato.com/visakhapatnam/fabelle-chocolates-dwaraka-nagar-vizag/order,Fabelle Chocolates,4.0,₹150 for one,"Desserts, Ice Cream, Bakery, Juices, Beverages"
277,https://www.zomato.com/visakhapatnam/vintage-ice-creams-ice-pops-dwaraka-nagar-vizag/order,Vintage Ice Creams & Ice Pops,4.0,₹150 for one,"Ice Cream, Desserts, Waffle, Shake"
278,https://www.zomato.com/visakhapatnam/veeraju-cashew-chicken-pakodi-mvp-colony-vizag/order,Veeraju Cashew Chicken Pakodi,3.4,₹150 for one,"Fast Food, Street Food"
279,https://www.zomato.com/visakhapatnam/rayalaseema-ruchulu-kirlampudi-layout-vizag/order,Rayalaseema Ruchulu,4.1,₹150 for one,"South Indian, Andhra"
280,https://www.zomato.com/visakhapatnam/cake-time-seethammadhara-vizag/order,Cake Time,-,₹150 for one,Bakery
281,https://www.zomato.com/visakhapatnam/sivakotis-food-magic-vishalaksmi-nagar-vizag/order,Sivakoti's Food Magic,4.0,₹150 for one,"Andhra, North Indian, Chinese, Seafood"
282,https://www.zomato.com/visakhapatnam/the-cellar-restuarant-maddilapalem-vizag/order,The Cellar Restuarant,3.7,₹150 for one,"South Indian, North Indian, Biryani, Beverages"
