,links,names,ratings,price for one,cuisine
317,https://www.zomato.com/visakhapatnam/vaisakhi-kshatriya-foods-mvp-colony-vizag/order,Vaisakhi Kshatriya Foods,3.4,₹250 for one,"Andhra, Chinese"
318,https://www.zomato.com/visakhapatnam/bake-my-day-maddilapalem-vizag/order,Bake My Day,3.7,₹200 for one,Bakery
319,https://www.zomato.com/visakhapatnam/babji-biryani-point-mvp-colony-vizag/order,Babji Biryani Point,3.5,₹200 for one,"Biryani, Chinese"
320,https://www.zomato.com/visakhapatnam/twilight-siripuram-vizag/order,Twilight,-,₹350 for one,"Chinese, Continental, Pizza, Sandwich, Burger, Fast Food, Beverages"
321,https://www.zomato.com/visakhapatnam/express-noodles-point-mvp-colony-vizag/order,Express Noodles Point,4.2,₹200 for one,"Chinese, Biryani, Rolls, Kebab, Fast Food"
322,https://www.zomato.com/visakhapatnam/warmoven-cake-desserts-madhavadhara-vizag/order,WarmOven Cake & Desserts,4.3,₹200 for one,"Bakery, Desserts, Ice Cream, Shake, Beverages"
323,https://www.zomato.com/visakhapatnam/moonlight-biryanis-vizag-kancharapalem-vizag/order,Moonlight Biryani's Vizag,-,₹200 for one,"Biryani, Chinese, Rolls"
324,https://www.zomato.com/visakhapatnam/my-cafe-1-dwaraka-nagar-vizag/order,My Cafe,-,₹200 for one,"Pizza, Sandwich, Burger, Fast Food, Biryani, Seafood, Beverages"
325,https://www.zomato.com/visakhapatnam/maai-restaurant-the-beacon-hotel-1-akkayyapalem-vizag/order,Maai Restaurant - The Beacon Hotel,2.9,₹200 for one,"South Indian, Andhra, North Indian, Chinese, Continental, Biryani, Fast Food, Beverages"
326,https://www.zomato.com/visakhapatnam/sundae-everyday-ice-creams-seethammadhara-vizag/order,Sundae Everyday Ice Creams,3.9,₹200 for one,"Ice Cream, Desserts, Shake"
327,https://www.zomato.com/visakhapatnam/midnight-food-arilova-vizag/order,Midnight Food,2.9,₹200 for one,"Pizza, Italian, Burger, Rolls, Sandwich, Fast Food"
328,https://www.zomato.com/visakhapatnam/china-house-1-mvp-colony-vizag/order,China House,3.1,₹200 for one,"Chinese, Seafood, Momos, Sichuan"
329,https://www.zomato.com/visakhapatnam/the-shack-the-park-lawsons-bay-vizag/order,The Shack - The Park,4.0,₹200 for one,"Moroccan, Oriental, Desserts"
330,https://www.zomato.com/visakhapatnam/meating-multi-cuisine-1-vishalaksmi-nagar-vizag/order,Meating Multi Cuisine,-,₹200 for one,"North Indian, Chinese, Biryani"
331,https://www.zomato.com/visakhapatnam/vista-the-park-dwaraka-nagar-vizag/order,Vista - The Park,4.1,₹200 for one,"American, North Indian, Thai, Continental, Desserts"
332,https://www.zomato.com/visakhapatnam/infinity-kitchens-mvp-colony-vizag/order,Infinity Kitchens,-,₹200 for one,"Desserts, Ice Cream, Waffle, Fast Food, Street Food, Beverages"
333,https://www.zomato.com/visakhapatnam/master-rasoi-seethammadhara-vizag/order,Master Rasoi,-,₹250 for one,"South Indian, Fast Food"
334,https://www.zomato.com/visakhapatnam/amazing-biryani-allipuram-vizag/order,Amazing Biryani,-,₹250 for one,"Biryani, South Indian"
335,https://www.zomato.com/visakhapatnam/cosmic-house-siripuram-vizag/order,Cosmic House,-,₹250 for one,"Continental, North Indian, Beverages, Desserts"
336,https://www.zomato.com/visakhapatnam/indiana-burgers-seethammadhara-vizag/order,Indiana Burgers,3.7,₹250 for one,"Burger, Fast Food, Rolls, Beverages, Desserts, Shake"
337,https://www.zomato.com/visakhapatnam/belly-fullys-restaurant-vishalaksmi-nagar-vizag/order,Belly Fully's Restaurant,3.9,₹250 for one,"South Indian, Chinese, North Indian, Biryani"
338,https://www.zomato.com/visakhapatnam/dragon-noodles-point-mvp-colony-vizag/order,Dragon Noodles Point,3.0,₹250 for one,"Chinese, Rolls, Biryani, Sichuan"
339,https://www.zomato.com/visakhapatnam/delights-by-inox-allipuram-vizag/order,Delights by INOX,4.0,₹250 for one,"Fast Food, Street Food"
340,https://www.zomato.com/visakhapatnam/patnam-ruchi-mvp-colony-vizag/order,Patnam Ruchi,3.4,₹250 for one,"Biryani, Kebab, Desserts, Beverages"
341,https://www.zomato.com/visakhapatnam/the-shawarma-company-akkayyapalem-vizag/order,The Shawarma Company,New,₹250 for one,"Shawarma, Fast Food, Beverages"
342,https://www.zomato.com/visakhapatnam/helapuri-restaurant-rtc-complex-dwaraka-nagar-vizag/order,Helapuri Restaurant-RTC Complex,4.1,₹250 for one,"Biryani, Chinese, North Indian, Andhra"
343,https://www.zomato.com/visakhapatnam/aks-taste-well-fast-foods-dwaraka-nagar-vizag/order,AK's Taste Well Fast Foods,4.1,₹250 for one,Chinese
344,https://www.zomato.com/visakhapatnam/surya-fast-food-mvp-colony-vizag/order,Surya Fast Food,3.7,₹250 for one,"Chinese, Rolls"
345,https://www.zomato.com/visakhapatnam/red-velvet-marripalem-vizag/order,Red Velvet,4.2,₹250 for one,"Bakery, Desserts, Chinese, Sichuan, Fast Food, Beverages"
346,https://www.zomato.com/visakhapatnam/swagrama-food-court-madhavadhara-vizag/order,Swagrama Food Court,3.6,₹250 for one,"North Indian, Biryani, Chinese, Sichuan, Andhra"
347,https://www.zomato.com/visakhapatnam/sweet-india-asilmetta-vizag/order,Sweet India,4.3,₹250 for one,"Mithai, Street Food, Fast Food"
348,https://www.zomato.com/visakhapatnam/rajus-kitchen-seethammadhara-vizag/order,Raju's Kitchen,4.1,₹250 for one,"Biryani, Chinese, North Indian, Fast Food, South Indian"
349,https://www.zomato.com/visakhapatnam/the-red-box-mvp-colony-vizag/order,The Red Box,3.8,₹250 for one,"Chinese, Momos, Thai"
350,https://www.zomato.com/visakhapatnam/dayaram-sweets-balayya-sastri-layout-vizag/order,Dayaram Sweets,4.0,₹250 for one,Mithai
351,https://www.zomato.com/visakhapatnam/laddu-gopal-sweets-mvp-colony-vizag/order,Laddu Gopal Sweets,4.4,₹250 for one,"Street Food, North Indian, Desserts"
352,https://www.zomato.com/visakhapatnam/the-arabian-kitchen-kancharapalem-vizag/order,The Arabian Kitchen,3.4,₹250 for one,"Mandi, North Indian, Chinese, Biryani"
353,https://www.zomato.com/visakhapatnam/italiyo-mvp-colony-vizag/order,Italiyo,3.7,₹250 for one,"Burger, Pizza, Pasta, Sandwich, Fast Food, Desserts"
354,https://www.zomato.com/visakhapatnam/bakers-hub-asilmetta-vizag/order,Bakers Hub,4.3,₹150 for one,"Bakery, Sandwich, Fast Food, Shake"
355,https://www.zomato.com/visakhapatnam/my-restaurant-maddilapalem-vizag/order,My Restaurant,3.9,₹150 for one,"Andhra, North Indian, Chinese, Seafood"
356,https://www.zomato.com/visakhapatnam/snow-dunes-dwaraka-nagar-vizag/order,Snow Dunes,4.3,₹150 for one,"Bakery, Ice Cream, Pizza, Sandwich, Burger, Fast Food, Chinese, Shake"
357,https://www.zomato.com/visakhapatnam/jagadhamba-family-restaurant-marripalem-vizag/order,Jagadhamba Family Restaurant,3.4,₹150 for one,"Chinese, Fast Food, Rolls"
358,https://www.zomato.com/visakhapatnam/nimantran-inn-allipuram-vizag/order,Nimantran Inn,4.5,₹150 for one,"Bengali, North Indian"
359,https://www.zomato.com/visakhapatnam/sri-sairam-tiffin-meals-maddilapalem-vizag/order,Sri Sairam Tiffin & Meals,3.9,₹150 for one,"South Indian, Andhra"
360,https://www.zomato.com/visakhapatnam/sri-siva-priya-mess-mvp-colony-vizag/order,Sri Siva Priya Mess,4.3,₹150 for one,"South Indian, Chinese, Street Food"
361,https://www.zomato.com/visakhapatnam/gowrishankar-parlour-seethammadhara-vizag/order,Gowrishankar Parlour,4.2,₹150 for one,South Indian
362,https://www.zomato.com/visakhapatnam/sri-hanuman-bakery-sweets-mvp-colony-vizag/order,Sri Hanuman Bakery & Sweets,3.7,₹150 for one,Fast Food
363,https://www.zomato.com/visakhapatnam/sarvani-sweets-mvp-colony-vizag/order,Sarvani Sweets,4.5,₹150 for one,"Mithai, North Indian, Chinese, Street Food, Beverages"
364,https://www.zomato.com/visakhapatnam/manmohan-rajasthani-bhojanalaya-allipuram-vizag/order,Manmohan Rajasthani Bhojanalaya,4.2,₹150 for one,"North Indian, South Indian, Chinese"
365,https://www.zomato.com/visakhapatnam/five-star-koli-hut-1-siripuram-vizag/order,Five Star & Koli Hut,4.6,₹150 for one,"Fast Food, Burger, Rolls, Street Food"
366,https://www.zomato.com/visakhapatnam/new-delhi-sweets-kirlampudi-layout-vizag/order,New Delhi Sweets,3.9,₹150 for one,"Mithai, Bakery, Street Food, Rolls"
367,https://www.zomato.com/visakhapatnam/4-seasons-asilmetta-vizag/order,4 Seasons,4.1,₹150 for one,"Pizza, Chinese, Fast Food, Biryani, Sandwich, Belgian"
368,https://www.zomato.com/visakhapatnam/wonton-momos-madhavadhara-vizag/order,Wonton Momos,4.0,₹150 for one,"Fast Food, Momos, Rolls"
369,https://www.zomato.com/visakhapatnam/the-thickshake-factory-kirlampudi-layout-vizag/order,The Thickshake Factory,4.3,₹150 for one,"Beverages, Shake"
370,https://www.zomato.com/visakhapatnam/sbm-mandi-restaurant-nad-junction-vizag/order,SBM Mandi Restaurant,3.8,₹150 for one,"Mandi, North Indian, Mughlai, Kebab, Chinese, Biryani, Desserts, Beverages"
371,https://www.zomato.com/visakhapatnam/fresh-choice-patisserie-bakery-café-siripuram-vizag/order,"Fresh Choice- Patisserie, Bakery & Café",4.2,₹150 for one,"Bakery, Pizza, Sandwich, Fast Food"
372,https://www.zomato.com/visakhapatnam/five-star-koli-hut-kancharapalem-vizag/order,Five Star Koli Hut,3.8,₹150 for one,"Fast Food, Burger, Rolls, Kebab"
373,https://www.zomato.com/visakhapatnam/five-star-chicken-koli-hut-akkayyapalem-vizag/order,Five Star Chicken & Koli Hut,4.0,₹150 for one,"Fast Food, Burger, Rolls"
374,https://www.zomato.com/visakhapatnam/the-desi-village-donne-biryani-dwaraka-nagar-vizag/order,The Desi Village - Donne Biryani,3.8,₹150 for one,"North Indian, Chinese, Mughlai, Biryani, Seafood"
375,https://www.zomato.com/visakhapatnam/swagrama-foods-mvp-colony-vizag/order,Swagrama Foods,4.4,₹150 for one,"Desserts, Mithai"
376,https://www.zomato.com/visakhapatnam/pastry-chef-madhavadhara-vizag/order,Pastry Chef,4.6,₹150 for one,"Bakery, Desserts, Chinese, Pizza, Sandwich, Fast Food, Sichuan, Beverages"
377,https://www.zomato.com/visakhapatnam/hashtag-restro-cafe-lawsons-bay-vizag/order,Hashtag Restro Cafe,3.5,₹150 for one,"North Indian, Chinese, Salad, Mughlai, Mexican, Biryani, Sandwich, Fast Food"
378,https://www.zomato.com/visakhapatnam/mandi-croods-chinna-waltair-vizag/order,Mandi Croods,3.8,₹300 for one,"Mandi, Arabian, Desserts"
379,https://www.zomato.com/visakhapatnam/best-bakers-madhavadhara-vizag/order,Best Bakers,3.5,₹300 for one,"Bakery, Desserts, Pizza, Fast Food, Street Food"
380,https://www.zomato.com/visakhapatnam/syamala-ghee-sweets-asilmetta-vizag/order,Syamala Ghee Sweets,4.1,₹300 for one,"Mithai, Street Food"
381,https://www.zomato.com/visakhapatnam/mallu-vish-lawsons-bay-vizag/order,Mallu Vish,4.2,₹300 for one,Kerala
382,https://www.zomato.com/visakhapatnam/karachi-bakery-mvp-colony-vizag/order,Karachi Bakery,4.5,₹300 for one,"Bakery, Desserts, Fast Food"
383,https://www.zomato.com/visakhapatnam/wonton-momos-seethammadhara-vizag/order,Wonton Momos,3.5,₹300 for one,"Momos, Rolls"
384,https://www.zomato.com/visakhapatnam/food-ex-siripuram-vizag/order,Food Ex,4.3,₹300 for one,"Pizza, Burger, Sandwich, Fast Food, Bakery"
385,https://www.zomato.com/visakhapatnam/bakers-castle-siripuram-vizag/order,Bakers Castle,4.6,₹300 for one,"Bakery, Fast Food, Chinese"
386,https://www.zomato.com/visakhapatnam/sri-lakshmi-ganapathi-sweets-mvp-colony-vizag/order,Sri Lakshmi Ganapathi Sweets,4.4,₹300 for one,Mithai
387,https://www.zomato.com/visakhapatnam/robbery-house-nad-junction-vizag/order,Robbery House,4.1,₹300 for one,"Pizza, Fast Food, Street Food, Desserts, Ice Cream, Shake, Beverages"
388,https://www.zomato.com/visakhapatnam/soup-stop-dwaraka-nagar-vizag/order,Soup Stop,4.1,₹300 for one,"Chinese, Biryani, Sichuan, Desserts, Beverages"
389,https://www.zomato.com/visakhapatnam/crispys-fried-chicken-nad-junction-vizag/order,Crispy's Fried Chicken,4.1,₹300 for one,"Fast Food, Burger, Beverages"
390,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,Swadham-Northway Hotel,4.0,₹200 for one,"North Indian, South Indian, Mughlai, Biryani, Chinese, Desserts, Beverages"
391,https://www.zomato.com/visakhapatnam/joshmithas-sukh-sagar-restaurant-nad-junction-vizag/order,Joshmitha's Sukh-Sagar Restaurant,4.2,₹200 for one,"Chinese, North Indian, Sichuan, Rolls"
392,https://www.zomato.com/visakhapatnam/creme-castle-mvp-colony-vizag/order,Creme Castle,4.4,₹200 for one,"Ice Cream, Desserts"
393,https://www.zomato.com/visakhapatnam/maa-nethi-vindu-1-dondaparithy-vizag/order,Maa Nethi Vindu,4.2,₹200 for one,"South Indian, Biryani, Chinese, North Indian, Street Food, Juices, Beverages"
394,https://www.zomato.com/visakhapatnam/chandu-sweets-nad-junction-vizag/order,Chandu Sweets,4.0,₹200 for one,"Mithai, Desserts, Street Food"
395,https://www.zomato.com/visakhapatnam/house-of-dosas-1-kirlampudi-layout-vizag/order,House Of Dosas,4.4,₹200 for one,"South Indian, Street Food, North Indian"
396,https://www.zomato.com/visakhapatnam/kolkata-famous-egg-rolls-kancharapalem-vizag/order,Kolkata Famous Egg Rolls,3.4,₹200 for one,"Rolls, Momos, Chinese"
397,https://www.zomato.com/visakhapatnam/sri-gruha-laxmi-home-foods-madhavadhara-vizag/order,Sri Gruha Laxmi Home Foods,4.4,₹200 for one,"Mithai, Bakery"
398,https://www.zomato.com/visakhapatnam/the-pizza-mania-1-nad-junction-vizag/order,The Pizza Mania,3.7,₹200 for one,"Pizza, Street Food, Desserts"
399,https://www.zomato.com/visakhapatnam/laddu-gopal-seethammadhara-vizag/order,Laddu Gopal,4.5,₹200 for one,Desserts
400,https://www.zomato.com/visakhapatnam/mr-kitchen-seethammadhara-vizag/order,Mr Kitchen,4.3,₹200 for one,"Andhra, North Indian, Chinese, Kebab, Biryani, Mughlai"
401,https://www.zomato.com/visakhapatnam/tibbs-frankie-serving-rolls-since-1969-kirlampudi-layout-vizag/order,Tibb's Frankie - Serving Rolls Since 1969,4.2,₹200 for one,Rolls
402,https://www.zomato.com/visakhapatnam/chaat-india-seethammadhara-vizag/order,Chaat India,4.1,₹100 for one,Street Food
403,https://www.zomato.com/visakhapatnam/creme-berry-nad-junction-vizag/order,Creme Berry,4.0,₹100 for one,"Ice Cream, Desserts, Shake"
404,https://www.zomato.com/visakhapatnam/shero-home-food-andhra-ram-nagar-vizag/order,Shero Home Food - Andhra,3.9,₹100 for one,"Andhra, South Indian, Desserts"
405,https://www.zomato.com/visakhapatnam/brew-n-bistro-lawsons-bay-vizag/order,Brew 'n' Bistro,4.2,₹100 for one,"Cafe, Continental, Coffee, Italian, Desserts, Beverages"
406,https://www.zomato.com/visakhapatnam/tycoon-multicuisine-restaurant-asilmetta-vizag/order,Tycoon Multicuisine Restaurant,4.1,₹100 for one,"North Indian, Chinese, Biryani, Desserts, Ice Cream, Beverages"
407,https://www.zomato.com/visakhapatnam/chaat-galli-nad-junction-vizag/order,Chaat Galli,4.2,₹100 for one,"Street Food, North Indian"
408,https://www.zomato.com/visakhapatnam/new-bharat-cafe-allipuram-vizag/order,New Bharat Cafe,4.4,₹100 for one,South Indian
409,https://www.zomato.com/visakhapatnam/uncles-pulao-lawsons-bay-vizag/order,Uncle's Pulao,3.5,₹100 for one,South Indian
410,https://www.zomato.com/vizag-biryani-express-food-tru/order,Vizag Biryani Express - Move on Beat the Hungry,3.6,₹100 for one,"North Indian, Chinese, Biryani, Mughlai, Seafood"
411,https://www.zomato.com/visakhapatnam/sri-sairam-parlour-24-7-maddilapalem-vizag/order,Sri Sairam Parlour 24/7,4.3,₹100 for one,South Indian
